customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01503,Male,0,Yes,No,28,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,24.19,665.23,Yes
CUST01504,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.25,2145.3,No
CUST01505,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),78.75,1896.11,Yes
CUST01506,Male,0,No,No,22,Yes,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,94.66,2041.87,No
CUST01507,Female,0,Yes,No,28,Yes,No,DSL,No,No,No internet service,Yes,No,No,One year,No,Electronic check,42.45,1278.63,No
CUST01508,Female,0,Yes,No,33,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,63.24,2079.98,No
CUST01509,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),45.71,983.95,No
CUST01510,Female,1,No,No,20,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),103.41,2114.81,No
CUST01511,Female,0,No,Yes,22,Yes,No,No,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,108.47,2385.78,Yes
CUST01512,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),128.75,2952.72,No
CUST01513,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.55,2568.08,Yes
CUST01514,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,125.96,3013.8,No
CUST01515,Male,0,No,No,26,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),49.21,1362.91,No
CUST01516,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),76.48,1246.91,No
CUST01517,Female,0,Yes,No,23,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes,Two year,No,Electronic check,38.18,891.16,No
CUST01518,Female,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,87.2,1818.06,No
CUST01519,Male,0,No,No,26,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.54,2128.46,Yes
CUST01520,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),18.0,348.15,No
CUST01521,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,103.29,1805.38,No
CUST01522,Female,0,No,No,25,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.66,2405.41,No
CUST01523,Male,1,No,No,18,Yes,No,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),53.33,1009.94,No
CUST01524,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),78.44,2059.1,No
CUST01525,Female,0,Yes,No,25,No,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),25.19,611.19,Yes
CUST01526,Male,0,No,No,22,No,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,46.89,1050.05,Yes
CUST01527,Male,0,No,No,20,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),120.07,2506.25,No
CUST01528,Male,1,No,Yes,32,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,35.37,1142.03,No
CUST01529,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),70.29,1188.15,No
CUST01530,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,28.11,621.77,No
CUST01531,Male,0,Yes,No,26,No,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,80.14,2111.78,No
CUST01532,Female,0,Yes,No,20,Yes,No,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),86.88,1820.44,No
CUST01533,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,91.72,1909.19,No
CUST01534,Male,0,No,Yes,29,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.04,2345.34,No
CUST01535,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),112.81,2229.78,No
CUST01536,Male,0,No,No,18,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,53.38,928.47,No
CUST01537,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),38.25,847.09,No
CUST01538,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.38,1030.37,No
CUST01539,Male,0,Yes,No,24,No,No,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),29.61,720.62,Yes
CUST01540,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.36,1893.48,No
CUST01541,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.81,1494.22,No
CUST01542,Male,0,Yes,No,18,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,84.33,1548.73,No
CUST01543,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),21.51,669.72,No
CUST01544,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.61,1257.9,No
CUST01545,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.43,2754.1,Yes
CUST01546,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,87.17,1869.52,Yes
CUST01547,Female,0,No,No,14,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,18.0,228.62,No
CUST01548,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,69.65,1998.69,No
CUST01549,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),48.02,735.96,No
CUST01550,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),70.39,1443.75,No
CUST01551,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.58,1227.69,Yes
CUST01552,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),122.18,3369.25,Yes
CUST01553,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.57,1688.71,No
CUST01554,Female,1,No,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,79.5,2273.13,Yes
CUST01555,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),68.68,2168.56,No
CUST01556,Male,0,Yes,No,25,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.23,2002.1,No
CUST01557,Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,63.49,1352.27,No
CUST01558,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),93.21,2482.53,No
CUST01559,Female,1,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),58.24,1121.88,No
CUST01560,Female,1,No,No,19,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,111.29,2045.6,No
CUST01561,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),84.89,1668.18,No
CUST01562,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,65.42,1957.82,No
CUST01563,Female,1,Yes,Yes,25,No,Yes,No,No internet service,No,No,No,Yes,No,Two year,No,Electronic check,95.26,2404.76,Yes
CUST01564,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.79,2209.9,No
CUST01565,Female,0,No,Yes,31,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.82,2870.9,Yes
CUST01566,Male,1,No,No,21,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,72.57,1508.87,No
CUST01567,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,62.76,1560.35,No
CUST01568,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.06,1742.88,No
CUST01569,Female,0,No,No,18,No,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,54.99,957.48,No
CUST01570,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.38,1485.53,No
CUST01571,Female,0,Yes,No,21,Yes,No,DSL,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,114.08,2387.07,No
CUST01572,Male,0,No,No,28,Yes,No,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),87.37,2452.17,No
CUST01573,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),112.54,3030.77,No
CUST01574,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),103.81,2442.86,No
CUST01575,Male,0,Yes,No,30,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),61.95,1862.74,No
CUST01576,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),95.07,1956.75,Yes
CUST01577,Male,0,No,No,12,No,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),31.51,418.85,Yes
CUST01578,Female,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),75.58,1590.05,No
CUST01579,Female,1,No,Yes,20,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Credit card (automatic),34.53,638.61,No
CUST01580,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.71,1387.83,No
CUST01581,Male,1,No,No,33,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,26.81,967.67,No
CUST01582,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),102.83,2075.94,No
CUST01583,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),58.15,1901.81,No
CUST01584,Female,0,Yes,No,29,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),97.19,2776.75,No
CUST01585,Female,0,No,No,30,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Electronic check,67.73,2072.22,No
CUST01586,Male,1,No,No,20,Yes,No,No,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),18.0,415.4,Yes
CUST01587,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),55.48,1618.76,No
CUST01588,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),54.08,976.41,No
CUST01589,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,69.56,1411.7,Yes
CUST01590,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),115.24,3593.57,No
CUST01591,Female,0,Yes,No,23,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,120.21,2731.82,No
CUST01592,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.06,1319.07,Yes
CUST01593,Male,0,No,No,20,No,Yes,No,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),32.19,630.92,No
CUST01594,Male,0,No,No,23,Yes,No,No,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,47.68,934.31,No
CUST01595,Female,0,Yes,No,25,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),84.39,2079.58,No
CUST01596,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),66.75,1313.7,No
CUST01597,Male,0,Yes,No,20,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,22.74,470.32,No
CUST01598,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.89,1344.74,No
CUST01599,Male,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,109.35,3846.14,No
CUST01600,Female,0,Yes,No,21,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.77,1699.03,Yes
CUST01601,Male,0,No,Yes,18,Yes,Yes,No,Yes,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,71.42,1277.16,No
CUST01602,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,58.34,1560.74,No
CUST01603,Male,1,No,No,24,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),56.2,1351.01,No
CUST01604,Male,0,No,No,25,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,86.32,2114.22,Yes
CUST01605,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,74.26,1788.66,No
CUST01606,Female,1,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),93.13,2450.33,No
CUST01607,Male,0,Yes,No,25,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),86.4,2089.36,No
CUST01608,Female,0,No,No,22,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),70.59,1586.99,No
CUST01609,Male,1,Yes,No,31,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.53,2462.82,Yes
CUST01610,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),52.22,1708.73,No
CUST01611,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Electronic check,68.55,1548.45,No
CUST01612,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,110.23,2151.21,No
CUST01613,Female,0,No,Yes,26,No,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,70.32,1858.04,No
CUST01614,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),63.48,1926.67,No
CUST01615,Male,0,Yes,No,24,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Two year,Yes,Electronic check,76.31,1823.56,Yes
CUST01616,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.03,1047.31,No
CUST01617,Female,0,Yes,No,26,Yes,No,DSL,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,76.63,2067.03,No
CUST01618,Female,1,No,No,37,Yes,No,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.88,4404.12,Yes
CUST01619,Female,0,No,Yes,34,No,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),45.74,1620.97,No
CUST01620,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,78.01,2012.23,No
CUST01621,Male,0,No,No,24,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,69.3,1672.13,No
CUST01622,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.53,2736.66,Yes
CUST01623,Female,0,Yes,No,24,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),67.99,1604.24,Yes
CUST01624,Female,0,No,No,24,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.43,2131.65,No
CUST01625,Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,37.06,461.67,No
CUST01626,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),90.66,1714.04,No
CUST01627,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.07,1751.43,No
CUST01628,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,18.0,328.94,No
CUST01629,Male,0,No,Yes,29,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.4,2486.5,No
CUST01630,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Two year,No,Bank transfer (automatic),73.42,2042.17,No
CUST01631,Female,0,No,No,20,No,No,No,No,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,43.85,904.35,No
CUST01632,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,No,Credit card (automatic),74.82,1614.01,No
CUST01633,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.51,934.92,Yes
CUST01634,Female,0,No,No,28,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,49.46,1463.99,Yes
CUST01635,Female,0,No,No,22,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,One year,No,Credit card (automatic),71.11,1543.07,No
CUST01636,Male,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,19.43,595.28,Yes
CUST01637,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,35.46,630.01,Yes
CUST01638,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),39.94,893.41,No
CUST01639,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.38,2339.0,No
CUST01640,Female,0,Yes,No,25,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.24,2156.19,No
CUST01641,Female,1,No,No,28,No,Yes,No,No,No,No,No internet service,No,No,One year,No,Electronic check,43.22,1168.63,No
CUST01642,Female,0,Yes,No,26,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,41.53,1051.56,Yes
CUST01643,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),74.14,1611.17,Yes
CUST01644,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),73.33,1658.07,Yes
CUST01645,Male,0,Yes,Yes,17,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),48.99,862.21,No
CUST01646,Female,0,No,Yes,15,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),124.86,1873.41,No
CUST01647,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.53,1245.49,No
CUST01648,Female,0,Yes,No,20,Yes,No,No,No internet service,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),64.9,1330.3,No
CUST01649,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,58.42,1792.74,No
